"UMAP1","UMAP2","Gene","is_core","deltaTE","Category"
2.14623581451196,-5.35078919393384,"PRKAR2B",FALSE,0.148859412306525,"Non-core"
6.62957502263941,1.59423706874641,"MSL3",FALSE,0.131998198074144,"Non-core"
-1.5998464526967,5.83207303575291,"CREBBP",FALSE,0.167728974427986,"Non-core"
-7.39314022990945,9.05573038821487,"BZRAP1",FALSE,-0.55803096066389,"Non-core"
2.74767767164369,-5.67516636734701,"GCFC2",FALSE,0.17589073609061,"Non-core"
-0.516250924588275,0.574433315299103,"WDR54",FALSE,-0.91825102184605,"Non-core"
-2.88899243771436,0.0870394556956496,"CROT",FALSE,-2.17052885052975,"Non-core"
-6.4229793393618,6.57446336223547,"ABCB4",FALSE,1.75813159678822,"Non-core"
3.52702699811369,3.91261736770405,"KMT2E",FALSE,0.047649304316488,"Non-core"
2.32125236591696,6.72139394386515,"RHBDD2",FALSE,0.365945178755874,"Non-core"
-3.85402717636803,-7.7763597604391,"SOX8",FALSE,0.26396497463091,"Non-core"
0.82906871408326,5.77023780380355,"IBTK",FALSE,0.008804334651351,"Non-core"
1.80252243610206,-5.94332314806306,"ZNF195",FALSE,0.183817917145546,"Non-core"
-0.685924742850936,-7.63671046733132,"MYCBP2",FALSE,-0.13822173363389,"Non-core"
2.95582242219391,5.27189618366998,"FBXL3",FALSE,0.153927673223617,"Non-core"
-6.08114408289798,6.05900318730102,"ITGAL",FALSE,2.33077278897103,"Non-core"
6.55507873278643,0.00242141673896851,"PDK2",FALSE,0.321637408205706,"Non-core"
-6.21625970650623,6.75755650267148,"ITGA3",FALSE,1.5436751949564,"Non-core"
4.52436585818807,1.32842473496214,"ZFX",FALSE,-0.030456838403872,"Non-core"
2.25520214728444,-6.86857670974462,"LAMP2",FALSE,0.036189567385125,"Non-core"
1.4659402753017,-1.0127224714651,"ITGA2B",FALSE,-0.506402982420751,"Non-core"
4.68025799364504,-1.24138180459573,"GDE1",FALSE,0.589431599072557,"Non-core"
4.3734005371552,-5.03728684228489,"C19orf60",FALSE,0.12160881606795,"Non-core"
5.19657505455963,-1.34875113592648,"CRLF1",FALSE,0.45496204730873,"Non-core"
-0.184271888266454,6.59147935252133,"OSBPL7",FALSE,-0.0883465322911101,"Non-core"
2.49123287675828,-6.49972622732191,"TMEM98",FALSE,0.07683440627825,"Non-core"
1.33738841831055,-1.11068986475416,"MAP3K14",FALSE,-0.55621750901883,"Non-core"
2.81828448258968,0.827521145205782,"TMEM132A",FALSE,-0.20695416160819,"Non-core"
3.80409216809661,5.45519600858634,"AP2B1",FALSE,0.467184326686056,"Non-core"
4.43632924535145,1.42287135805558,"ZNF263",FALSE,-0.037314337121749,"Non-core"
1.83582331315319,5.3706145859174,"SPATA20",FALSE,0.08041373732083,"Non-core"
6.02262852101516,-0.538510707201781,"CACNA1G",FALSE,0.371362848647345,"Non-core"
2.75693165185442,0.101884120443404,"TNFRSF12A",FALSE,-0.229769527564547,"Non-core"
-3.93759616054948,9.7448776053089,"DLX6",FALSE,0.0341098265702899,"Non-core"
3.45886523281673,4.87751352517314,"MAP3K9",FALSE,0.11735958064681,"Non-core"
1.67142313624533,-2.6373939474808,"RALA",FALSE,-0.41117629309739,"Non-core"
5.29592573321479,2.56203588975774,"BAIAP2L1",FALSE,0.08786599200564,"Non-core"
0.226179771699788,5.79071337932443,"KDM7A",FALSE,-0.193233476064019,"Non-core"
2.67611939463747,6.45842313622054,"ETV1",FALSE,0.314942125824507,"Non-core"
1.51812338129118,-5.7397776476793,"AGK",FALSE,0.266060373869009,"Non-core"
-1.96038317679726,8.16595954888585,"ALDH3B1",FALSE,0.90260800691119,"Non-core"
-10.4679770636703,-1.27570745082352,"TTC22",FALSE,-2.93138785767889,"Non-core"
6.77929287847153,0.371473476029999,"PHTF2",FALSE,0.28573863609539,"Non-core"
-4.19050596897761,5.3782322746058,"CCL26",FALSE,2.04301124961994,"Non-core"
5.38721696241305,-4.15579199446998,"FARP2",FALSE,-0.0730914902688678,"Non-core"
-3.10796378433569,1.20490579803045,"USH1C",FALSE,-1.1583466049337,"Non-core"
-2.72980698538253,-5.89098446063718,"GGCT",FALSE,0.72964658460604,"Non-core"
2.57345498039233,-3.71701648983945,"DBF4",FALSE,0.5893730397088,"Non-core"
-3.09735037706479,-6.47983865049505,"TBXA2R",FALSE,0.2819636661925,"Non-core"
4.76239201704277,-1.43328194633355,"IFRD1",FALSE,0.547793711100681,"Non-core"
5.34930667871374,-1.80890743276229,"COX10",FALSE,0.369088046452448,"Non-core"
3.08061994501215,-6.47244798078058,"GTF2IRD1",FALSE,0.048921023068006,"Non-core"
3.14978193319534,3.00763141055564,"PAF1",FALSE,-0.07185248472659,"Non-core"
3.45499801428894,3.787343994364,"VPS41",FALSE,0.041796236084533,"Non-core"
-1.92704249454577,8.17926410252183,"ARHGAP44",FALSE,0.90463425681585,"Non-core"
6.54302357804153,-3.09257298006191,"ELAC2",FALSE,0.132854493622904,"Non-core"
-9.47472433071504,-5.21966139468867,"SCIN",FALSE,-3.04999867042674,"Non-core"
-7.40895495433846,7.1392766781082,"ARSD",FALSE,-0.29674093077924,"Non-core"
6.43062556041996,-0.166550044378974,"PNPLA4",FALSE,0.323333037216999,"Non-core"
4.74812034832385,-2.37387655393817,"ADIPOR2",FALSE,0.41174894472822,"Non-core"
3.2398154740339,5.3967629417189,"CDKL3",FALSE,0.233194755836496,"Non-core"
1.09071107837908,-5.85440060117512,"PRSS21",FALSE,0.274405893370052,"Non-core"
1.95041804072949,0.299716612432522,"MARK4",FALSE,-0.367790514274778,"Non-core"
-4.5997134364912,-4.82007531434966,"CCDC124",TRUE,0.11290864220901,"Core target"
-3.85928340029845,9.73257640625288,"CEACAM21",FALSE,0.0903486743130499,"Non-core"
4.70298735039728,5.27766047893257,"PAFAH1B1",FALSE,0.315801354974015,"Non-core"
-9.4516942132372,6.79179296570548,"DNAH9",FALSE,-1.44979477100267,"Non-core"
-5.11589078573335,-4.01973650389136,"KIAA0100",FALSE,0.225143202156082,"Non-core"
2.37649526213978,-2.36362628581898,"TRAPPC6A",FALSE,-0.324043012581354,"Non-core"
-5.80189536881142,-3.44473079022604,"MATK",FALSE,-0.1779347309995,"Non-core"
0.318952489407776,-2.95489252945988,"SCN4A",FALSE,0.956795213514698,"Non-core"
1.72239443362904,5.24980032607782,"ST7L",FALSE,0.0484518861193201,"Non-core"
-2.80995932004361,9.56089723361089,"TKTL1",FALSE,0.29091516010448,"Non-core"
0.568773686446332,-3.52967567084149,"PAX6",FALSE,0.90080278798992,"Non-core"
-0.759361842023301,-8.33753786481462,"RPUSD1",FALSE,-0.319541447559291,"Non-core"
-0.708077490763605,7.57372134918306,"RHBDF1",FALSE,0.21856591361403,"Non-core"
6.443775326207,-0.870023382601299,"LUC7L",FALSE,0.0107811359214479,"Non-core"
7.21012610133421,-0.277965173427858,"CACNA2D2",FALSE,0.205151854599591,"Non-core"
-1.25665461028378,6.75003915511785,"BAIAP3",FALSE,-0.43872756220624,"Non-core"
2.25450380179718,-5.73931326048312,"TSR3",FALSE,0.222265371345201,"Non-core"
3.71988768426906,5.67953302383354,"PIGQ",FALSE,0.306677191809711,"Non-core"
3.47385289739045,-0.905173389400353,"CRAMP1",FALSE,-0.156802283862895,"Non-core"
1.73975353237608,-7.49246346506302,"TEAD3",FALSE,-0.068962488361825,"Non-core"
1.16540817380205,-6.90572679078523,"DNAJC11",FALSE,0.026437323194171,"Non-core"
-2.64264242380927,5.52835179703718,"MYLIP",FALSE,0.11411428608595,"Non-core"
-0.605366566837017,-7.47602227296622,"E2F2",FALSE,-0.027961034202747,"Non-core"
-3.61186626818113,-4.6922749844396,"PSMB1",FALSE,0.209914200274534,"Non-core"
-6.78655668945723,9.19518439674742,"SYN1",FALSE,-0.18963944663935,"Non-core"
-1.6660944157131,5.98966139128408,"JARID2",FALSE,-0.020696092096436,"Non-core"
3.56016266919472,5.94116407428867,"CDK11A",FALSE,0.332446392659801,"Non-core"
6.72947835409967,1.11982584524528,"NADK",FALSE,0.121700095476759,"Non-core"
-1.4533993690055,6.34150934042537,"TFAP2B",FALSE,0.28305897799241,"Non-core"
6.84870451250995,1.42507966165883,"CYTH3",FALSE,0.154994562437367,"Non-core"
0.445384714368622,5.15645970426865,"ADAM22",FALSE,-0.0274016158502,"Non-core"
4.97583058654143,5.46964726260116,"SYPL1",FALSE,0.394311906286905,"Non-core"
5.67005768425036,-0.77183361118814,"CYB561",FALSE,0.408749287703891,"Non-core"
5.31224273200128,2.40910830409819,"SPAG9",FALSE,0.05804603534649,"Non-core"
3.23478785199951,3.79617983652121,"CELSR3",FALSE,0.021878062006536,"Non-core"
-1.49165777588299,-3.4329885579097,"AASS",FALSE,-0.397536513769749,"Non-core"
-2.32655180230995,-0.634085672958559,"PLEKHG6",FALSE,-1.3053837771598,"Non-core"
0.88050819361608,-5.15950736706844,"SS18L2",FALSE,0.389352657853012,"Non-core"
1.85576258235226,-2.75147872888717,"MPND",FALSE,-0.337956341255519,"Non-core"
-2.68076709589538,-7.81532705138708,"MGST1",FALSE,0.0933959572127301,"Non-core"
4.83056921331428,5.26645594162437,"CRY1",FALSE,0.337260499019012,"Non-core"
-1.02538706001054,-8.39876409309724,"NFIX",FALSE,-0.476725608655742,"Non-core"
-8.34705003821249,-5.81650821726729,"ST3GAL1",FALSE,-1.95417075531111,"Non-core"
-1.46230783788226,9.49511443249456,"MMP25",FALSE,0.52665968746647,"Non-core"
-2.60065048936421,8.2225592281293,"IL32",FALSE,1.18827972042094,"Non-core"
6.01742582027013,-0.0761262449849982,"PKD1",FALSE,-0.0066273495226788,"Non-core"
0.408718047096123,5.23515730986535,"MAPK8IP2",FALSE,-0.0995242903240099,"Non-core"
3.54737691913216,-1.38438672104875,"MED24",FALSE,-0.136632618718916,"Non-core"
0.36792634133411,2.32338837909197,"RHOBTB2",FALSE,-0.640509464922816,"Non-core"
-0.917271971050642,6.33762346586369,"HEATR5B",FALSE,0.23566731587097,"Non-core"
0.405162504837617,7.09420164306302,"SEC62",FALSE,0.324052508288343,"Non-core"
-3.64192698542044,-4.48428790984657,"RPS20",FALSE,0.81826320613771,"Non-core"
-5.51840432646073,-3.04143383623149,"CSDE1",FALSE,0.144720987170439,"Non-core"
1.18783921313584,6.00805689160888,"UBE3C",FALSE,0.101054553100727,"Non-core"
-0.624374115317312,6.24911896029737,"REV3L",FALSE,0.209604839570641,"Non-core"
-5.86451241758497,1.61892414546704,"TENM1",FALSE,-2.13933649456874,"Non-core"
